Ngày lập đơn,Số KHSX,Số đơn hàng,Mã sản phẩm,Tên sản phẩm,KHTK SL (1),KHTK SL (2),Nhóm,Mã mặt hàng,Tên mặt hàng,Đvt (1),Đvt (2),Số lượng (1),Số lượng (2),Mã BTP,Tên hàng BTP,SLSX (1),SLSX (2)
10/5/2024,MP24/10-013,SO2410-0003,0119119002036000,"Bao TP-PP, trắng đục, K48.5x81.3LL(+/-1), TL: 83g/cái(+/-5%), MK: YELLOW ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485813TDMFM.LMYERO",2000,166,HAT_PP,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,83.3767,83.3767,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",0,0
10/5/2024,MP24/10-013,SO2410-0003,0119119002036000,"Bao TP-PP, trắng đục, K48.5x81.3LL(+/-1), TL: 83g/cái(+/-5%), MK: YELLOW ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485813TDMFM.LMYERO",2000,166,HATTAICAL,HAT-TACKS,Hạt Taical kéo sợi,KG,KG,55.5845,55.5845,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",0,0
10/5/2024,MP24/10-013,SO2410-0003,0119119002036000,"Bao TP-PP, trắng đục, K48.5x81.3LL(+/-1), TL: 83g/cái(+/-5%), MK: YELLOW ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485813TDMFM.LMYERO",2000,166,SUI,SUI-TRANG,Sủi trắng,KG,KG,29.4766,29.4766,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",0,0
10/5/2024,MP24/10-013,SO2410-0003,0119119002036000,"Bao TP-PP, trắng đục, K48.5x81.3LL(+/-1), TL: 83g/cái(+/-5%), MK: YELLOW ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485813TDMFM.LMYERO",2000,166,01,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,KG,1.2009,1.2009,CMA485813TDMFM,"Bao PP, trắng đục, K48.5x81.3LL(+/-1), cắt răng cưa 86cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 79.27g/cái(+/-2.4).",2040,161.7108
10/5/2024,MP24/10-013,SO2410-0003,0119119002036000,"Bao TP-PP, trắng đục, K48.5x81.3LL(+/-1), TL: 83g/cái(+/-5%), MK: YELLOW ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485813TDMFM.LMYERO",2000,166,MDM,MUC-IN,"TL phụ thuộc vào số mặt in, màu, diện tích phủ.",KG,KG,2.04,2.04,INB485813TDMFM.LMYERO,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x81.3LL(+/-1), TL: 80.27gr/cái(+/-5%), MK: Yellow Roses. [In có tracking]",2000,160.54
10/5/2024,MP24/10-013,SO2410-0003,0119119001012000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMNBSP",3000,240,IN,INB485079TDMFM.LMNBSP,"Bao PP-In, trắng đục, K48.5(+1/-0.5)x79LL(+/-1), TL: 78.44gr/cái(+/-2.4), MK: NB SPECIAL. [In có tracking] [Tép 100 cái]",CAI,KG,3000,235.32,0119119001012000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMNBSP",3000,240
10/5/2024,MP24/10-013,SO2410-0003,0119119001012000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMNBSP",3000,240,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,3060,236.9664,INB485079TDMFM.LMNBSP,"Bao PP-In, trắng đục, K48.5(+1/-0.5)x79LL(+/-1), TL: 78.44gr/cái(+/-2.4), MK: NB SPECIAL. [In có tracking] [Tép 100 cái]",3000,235.32
10/5/2024,MP24/10-013,SO2410-0003,0119119001012000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMNBSP",3000,240,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,2607.9278,238.6254,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",3060,236.9664
10/5/2024,MP24/10-013,SO2410-0003,0119119001012000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMNBSP",3000,240,TPH-1551,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",KG,KG,241.8468,241.8468,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",-0.00016,0
10/5/2024,MP24/10-013,SO2410-0003,0119119001012000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMNBSP",3000,240,HAT_PP,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,122.1085,122.1085,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",-0.000015,-0.000015
10/5/2024,MP24/10-013,SO2410-0003,0119119001012000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMNBSP",3000,240,HATTAICAL,HAT-TACKS,Hạt Taical kéo sợi,KG,KG,81.4057,81.4057,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",-0.000015,-0.000015
10/5/2024,MP24/10-013,SO2410-0003,0119119001012000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMNBSP",3000,240,SUI,SUI-TRANG,Sủi trắng,KG,KG,43.1697,43.1697,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",-0.000015,-0.000015
10/5/2024,MP24/10-013,SO2410-0003,0119119001012000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMNBSP",3000,240,01,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,KG,1.8007,1.8007,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",3060,236.9664
10/5/2024,MP24/10-013,SO2410-0003,0119119001012000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMNBSP",3000,240,MDM,MUC-IN,"TL phụ thuộc vào số mặt in, màu, diện tích phủ.",KG,KG,3.06,3.06,INB485079TDMFM.LMNBSP,"Bao PP-In, trắng đục, K48.5(+1/-0.5)x79LL(+/-1), TL: 78.44gr/cái(+/-2.4), MK: NB SPECIAL. [In có tracking] [Tép 100 cái]",3000,235.32
10/5/2024,MP24/10-013,SO2410-0003,TPH485079TDMFM.CHAPATI,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: CHAPATI 25KG PP BAG. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.CHAPATI",5000,400,IN,INB485079TDMFM.CHAPATI,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x79LL(+/-1), TL: 78.44gr/cái(+/-5%), MK: CHAPATI 25KG PP BAG. [In có tracking]",Cái,KG,5000,392.2,TPH485079TDMFM.CHAPATI,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: CHAPATI 25KG PP BAG. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.CHAPATI",5000,400
10/5/2024,MP24/10-013,SO2410-0003,TPH485079TDMFM.CHAPATI,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: CHAPATI 25KG PP BAG. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.CHAPATI",5000,400,BAO,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",CAI,KG,5100,394.944,INB485079TDMFM.CHAPATI,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x79LL(+/-1), TL: 78.44gr/cái(+/-5%), MK: CHAPATI 25KG PP BAG. [In có tracking]",5000,392.2
10/5/2024,MP24/10-013,SO2410-0003,TPH485079TDMFM.CHAPATI,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: CHAPATI 25KG PP BAG. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.CHAPATI",5000,400,TPH-1552,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",M,KG,4357.2564,398.689,CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).",5100,394.944
10/5/2024,MP24/10-013,SO2410-0003,TPH485079TDMFM.CHAPATI,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: CHAPATI 25KG PP BAG. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.CHAPATI",5000,400,TPH-1551,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",KG,KG,404.0713,404.0713,THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",0.0004,0
10/5/2024,MP24/10-013,SO2410-0003,TPH485079TDMFM.CHAPATI,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: CHAPATI 25KG PP BAG. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.CHAPATI",5000,400,HAT_PP,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,203.0155,203.0155,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",0.000037,0.000037
10/5/2024,MP24/10-013,SO2410-0003,TPH485079TDMFM.CHAPATI,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: CHAPATI 25KG PP BAG. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.CHAPATI",5000,400,HATTAICAL,HAT-TACKS,Hạt Taical kéo sợi,KG,KG,135.3437,135.3437,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",0.000037,0.000037
10/5/2024,MP24/10-013,SO2410-0003,TPH485079TDMFM.CHAPATI,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: CHAPATI 25KG PP BAG. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.CHAPATI",5000,400,SUI,SUI-TRANG,Sủi trắng,KG,KG,71.7732,71.7732,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",0.000037,0.000037
